"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG",filter,quote,"BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5",jahr,"GLIEDERUNG",id,region
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","31","9483","306","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","32,5","13823","425","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","30,9","7423","240","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","32,9","10133","308","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","33,4","15303","458","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,3","11629","397","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,9","14125","472","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","32,1","6061","189","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","33","23125","701","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","31,9","8766","275","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","33,2","16791","505","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","33,2","19347","583","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","32,6","17112","525","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","31,2","8926","286","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","31,5","7349","233","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","32,6","6517","200","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","32,9","11179","340","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,7","4550","153","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,8","3156","106","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","31,2","4491","144","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,8","11899","386","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,6","9673","306","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,4","15670","484","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","31,1","8760","282","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","33,7","6107","181","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","33,6","19201","572","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","32,2","9369","291","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","33,8","13193","390","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,8","6426","216","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","34","2107","62","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","31,2","6086","195","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,7","5645","190","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30,9","4240","137","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,5","15186","498","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","33,8","8214","243","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","33","25287","767","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,2","15014","481","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","33,1","17433","527","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","Deutsche","30,3","8972","296","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30,9","5248","170","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","25","25 Laim"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","-88888888","0","0","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,6","7245","245","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","31","6423","207","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30","5791","193","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,7","4278","144","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,6","13488","427","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,4","32270","996","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,8","25980","791","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,6","26151","828","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,8","22481","685","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30,4","152643","5021","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","31,4","4273","136","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,3","21609","668","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30,6","7040","230","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32","19465","608","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,3","12708","419","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,1","15809","508","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,6","8849","280","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,8","12180","395","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,3","29854","925","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,6","22997","705","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,6","26855","823","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,3","25103","801","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,1","14704","488","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2008","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,7","147293","4966","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","31","4684","151","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,8","21559","677","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,3","3781","129","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,8","4119","138","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,2","21522","668","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,1","13567","450","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","25","25 Laim"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30,3","7427","245","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","33,5","6700","200","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,4","15061","496","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,4","20463","631","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","26,5","53","2","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30,7","4421","144","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,9","8221","258","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","30,9","12568","407","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","30","30","1","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,4","427341","13615","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,6","14946","459","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29","7335","253","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,7","1932","65","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,9","4364","146","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,9","8254","276","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","31,2","5398","173","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,1","24926","776","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","28,7","3846","134","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Durchschnittsalter der Mütter","Ausländerinnen","29,5","6127","208","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","31,1","9748","313","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,4","15654","483","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,8","16935","517","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,1","28600","892","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Durchschnittsalter der Mütter","gesamt","32,9","20851","633","","","","Summe der Altersangaben der Mütter (15 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2007","Stadtbezirk","4","04 Schwabing West"
