"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG",filter,quote,"BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5",jahr,"GLIEDERUNG",id,region
"Bevölkerung","Frauenanteil","Ausländerinnen","47,9","12399","25868","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","Ausländerinnen","46","6226","13537","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","Ausländerinnen","46,4","4398","9479","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","Ausländerinnen","46","4127","8965","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Ausländerinnen","48,7","5808","11921","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Frauenanteil","Ausländerinnen","43,6","2916","6687","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,1","4605","9787","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","25","25 Laim"
"Bevölkerung","Frauenanteil","Ausländerinnen","42,9","6012","14025","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Ausländerinnen","45,9","131782","287107","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Frauenanteil","Ausländerinnen","43,3","4560","10533","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2001","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","51,9","16227","31289","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","48,9","23160","47357","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","51,1","25788","50486","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","Deutsche","52,2","15446","29590","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","Deutsche","51,5","15046","29223","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Deutsche","50,8","26277","51678","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Frauenanteil","gesamt","50,5","14714","29161","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","gesamt","52,6","47000","89286","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","gesamt","53,4","25041","46851","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","gesamt","53,1","33360","62856","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","gesamt","51,4","34081","66244","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","Deutsche","50,5","9460","18718","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","Deutsche","51,9","18365","35365","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Deutsche","50,9","7725","15168","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","gesamt","49,6","34207","68970","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","gesamt","51,7","54099","104737","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","gesamt","50,4","28296","56130","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","gesamt","50,4","31652","62756","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Frauenanteil","gesamt","51,4","19988","38863","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","50,6","9715","19207","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","gesamt","50,3","24665","49030","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","gesamt","52,3","43673","83584","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Frauenanteil","gesamt","50,7","24555","48421","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Frauenanteil","gesamt","52,1","29316","56322","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","gesamt","50,4","32870","65158","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","gesamt","51,6","20931","40550","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","gesamt","50,3","19404","38567","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","gesamt","52,7","40894","77542","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Frauenanteil","gesamt","52,3","27089","51805","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","25","25 Laim"
"Bevölkerung","Frauenanteil","gesamt","48,8","13674","28004","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","gesamt","52,2","25816","49502","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","gesamt","52,2","27382","52495","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","Deutsche","50,1","22344","44597","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","Deutsche","52,3","39443","75429","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","Deutsche","52","21360","41115","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","gesamt","49,5","29788","60225","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","gesamt","50,4","26398","52413","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","gesamt","51,3","29584","57653","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","gesamt","51,8","19189","37017","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","gesamt","51","17563","34462","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Deutsche","48,6","17","35","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Frauenanteil","Deutsche","51,9","11440","22030","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","Deutsche","55,3","35408","64045","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","Deutsche","54,5","18632","34163","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","Deutsche","55,8","23798","42645","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","gesamt","51,2","21372","41726","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Frauenanteil","gesamt","51,7","644900","1247934","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Frauenanteil","gesamt","53,1","37660","70984","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Frauenanteil","gesamt","52,4","40232","76762","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Frauenanteil","gesamt","50,9","23143","45507","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Frauenanteil","Deutsche","51,8","7616","14715","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","Deutsche","52,5","7430","14155","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","Deutsche","53,7","17151","31939","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Deutsche","52,4","16173","30847","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","47,8","21253","44451","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","54","20927","38771","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","gesamt","51,7","51729","99995","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","Deutsche","54,3","20439","37664","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","gesamt","52,8","25572","48388","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","gesamt","21,5","20","93","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Frauenanteil","Deutsche","50,8","15316","30150","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","51,9","20837","40171","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","Deutsche","52,5","20658","39334","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","Deutsche","52,6","23647","44972","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","Deutsche","53,5","14881","27823","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","Deutsche","52,8","13492","25560","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Ausländerinnen","43","1999","4652","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","Ausländerinnen","50,8","3822","7526","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","Ausländerinnen","45,8","8203","17923","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","gesamt","51,9","31018","59758","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","Ausländerinnen","46,3","5165","11144","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2000","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","gesamt","53,5","25970","48534","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","25","25 Laim"
"Bevölkerung","Frauenanteil","Ausländerinnen","46","3026","6576","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","51,3","19199","37423","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","51,5","22667","43974","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","gesamt","50,5","9285","18374","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","Deutsche","53,1","39491","74395","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","Deutsche","53,4","26718","50029","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","gesamt","50,4","21695","43003","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Frauenanteil","gesamt","51,5","26799","52028","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","gesamt","50,4","13439","26682","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","Deutsche","54,7","20463","37436","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","gesamt","53,2","43611","81968","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","gesamt","53,9","22454","41689","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","gesamt","53,8","28963","53789","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","gesamt","47,1","11730","24883","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","gesamt","53,2","24567","46153","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","gesamt","45,8","11","24","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Frauenanteil","gesamt","49,9","13665","27374","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","gesamt","53,6","23242","43396","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","gesamt","52,7","43210","81921","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","Deutsche","52,4","20712","39538","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","gesamt","51,8","52234","100844","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","Deutsche","53,1","15087","28402","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","Deutsche","52,2","23815","45606","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","Deutsche","51,3","8019","15618","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","Deutsche","51,9","7323","14102","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","Deutsche","53","17095","32276","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Deutsche","53,1","20767","39076","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","Deutsche","51,5","21275","41303","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","gesamt","50,7","26867","52958","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","gesamt","51,8","19759","38127","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","gesamt","51","30388","59602","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","gesamt","50,5","18032","35691","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","gesamt","53,2","25978","48841","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","25","25 Laim"
"Bevölkerung","Frauenanteil","Deutsche","52","15992","30760","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","48,7","21180","43469","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","gesamt","51,8","32152","62081","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","gesamt","51,6","656745","1273186","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Frauenanteil","gesamt","50,7","21065","41581","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","52,7","27116","51442","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","Deutsche","53,5","34088","63677","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Frauenanteil","Deutsche","52,2","18487","35414","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2004","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Frauenanteil","gesamt","52,6","41027","78057","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Frauenanteil","gesamt","50,9","23851","46856","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2004","Stadtbezirk","10","10 Moosach"
